game_id,quarter_seconds_remaining,yards_gained,air_yards,score_differential,incomplete_pass,interception,penalty,touchdown,complete_pass,out_of_bounds,pass_length
2025_04_WAS_ATL,778.0,0.0,-1.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_04_WAS_ATL,686.0,6.0,-5.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,620.0,0.0,28.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_04_WAS_ATL,605.0,69.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,570.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_04_WAS_ATL,519.0,14.0,15.0,-11.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_04_WAS_ATL,415.0,0.0,38.0,-11.0,0.0,1.0,0.0,0.0,0.0,0,deep
2025_04_WAS_ATL,367.0,14.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,325.0,0.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0,short
2025_04_WAS_ATL,313.0,0.0,5.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_04_WAS_ATL,271.0,0.0,14.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_04_WAS_ATL,210.0,19.0,19.0,8.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_04_WAS_ATL,145.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,106.0,17.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,6.0,4.0,4.0,-15.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,863.0,0.0,18.0,-15.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_04_WAS_ATL,809.0,14.0,14.0,-15.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_04_WAS_ATL,533.0,24.0,24.0,-15.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_04_WAS_ATL,310.0,22.0,17.0,7.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_04_WAS_ATL,196.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_04_WAS_ATL,117.0,0.0,3.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_04_WAS_ATL,107.0,16.0,16.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DAL_NYJ,896.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,822.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DAL_NYJ,787.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,666.0,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,470.0,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,432.0,5.0,-1.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,394.0,40.0,16.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DAL_NYJ,350.0,0.0,20.0,-3.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,304.0,0.0,16.0,-3.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,260.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DAL_NYJ,190.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,185.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,100.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,62.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,12.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,863.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,860.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,780.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,708.0,26.0,-4.0,0.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DAL_NYJ,582.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,573.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,537.0,0.0,-1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,410.0,8.0,5.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,374.0,0.0,18.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,369.0,10.0,9.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,257.0,13.0,13.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,217.0,6.0,5.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,116.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,91.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,80.0,46.0,34.0,7.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DAL_NYJ,51.0,0.0,6.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,19.0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,0,short
2025_05_DAL_NYJ,817.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,766.0,6.0,4.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,534.0,0.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,483.0,0.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,470.0,9.0,2.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,402.0,0.0,5.0,-20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,396.0,7.0,7.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,362.0,2.0,2.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,321.0,0.0,1.0,-20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,280.0,43.0,43.0,20.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_05_DAL_NYJ,268.0,25.0,21.0,-27.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DAL_NYJ,240.0,10.0,6.0,-27.0,0.0,0.0,1.0,0.0,1.0,0,short
2025_05_DAL_NYJ,139.0,4.0,4.0,-27.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DAL_NYJ,104.0,9.0,-2.0,-27.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,900.0,0.0,7.0,24.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,860.0,0.0,21.0,-24.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,857.0,0.0,14.0,-24.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,852.0,9.0,1.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,825.0,-1.0,-1.0,24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,786.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,740.0,0.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,729.0,9.0,4.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,703.0,11.0,5.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,679.0,11.0,6.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,648.0,9.0,4.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,600.0,2.0,2.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,562.0,0.0,10.0,-24.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,558.0,3.0,3.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,521.0,16.0,6.0,-24.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,479.0,1.0,1.0,-24.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DAL_NYJ,474.0,13.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,326.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DAL_NYJ,274.0,4.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DAL_NYJ,245.0,11.0,6.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,220.0,14.0,4.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,196.0,12.0,11.0,-23.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DAL_NYJ,190.0,0.0,28.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DAL_NYJ,186.0,9.0,4.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,144.0,5.0,5.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,123.0,6.0,5.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DAL_NYJ,117.0,0.0,6.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DAL_NYJ,109.0,9.0,4.0,-23.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DEN_PHI,815.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,800.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,796.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,750.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,651.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,615.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,610.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,510.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,421.0,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,417.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,364.0,8.0,8.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,330.0,4.0,4.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,261.0,7.0,3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,193.0,9.0,8.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,162.0,11.0,3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,38.0,0.0,13.0,-3.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,20.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_05_DEN_PHI,900.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,764.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,636.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,492.0,52.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DEN_PHI,444.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DEN_PHI,435.0,15.0,6.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,399.0,6.0,6.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,303.0,0.0,-4.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,285.0,0.0,-3.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,239.0,14.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,210.0,13.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,166.0,0.0,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,138.0,0.0,-4.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,132.0,16.0,-6.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,120.0,5.0,-1.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,96.0,0.0,4.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,92.0,0.0,44.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,79.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,75.0,4.0,-4.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,68.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,52.0,-3.0,-4.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,28.0,0.0,10.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,21.0,0.0,49.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,895.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,890.0,21.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,857.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,812.0,47.0,25.0,7.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_05_DEN_PHI,755.0,11.0,2.0,-14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,501.0,0.0,-5.0,-14.0,1.0,0.0,1.0,0.0,0.0,0,short
2025_05_DEN_PHI,496.0,6.0,3.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,438.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,406.0,11.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,332.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,329.0,0.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,236.0,0.0,2.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,223.0,0.0,48.0,14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,216.0,0.0,-6.0,14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,158.0,7.0,0.0,-14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,89.0,0.0,27.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,44.0,6.0,6.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,7.0,6.0,5.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,863.0,10.0,9.0,-14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,762.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,730.0,0.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,668.0,18.0,16.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DEN_PHI,636.0,14.0,11.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,497.0,34.0,15.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,463.0,11.0,3.0,-7.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DEN_PHI,449.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DEN_PHI,368.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,300.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,214.0,0.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,208.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,154.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,147.0,1.0,-2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,short
2025_05_DEN_PHI,47.0,7.0,2.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DEN_PHI,26.0,0.0,14.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DEN_PHI,15.0,24.0,21.0,-4.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_05_DEN_PHI,9.0,0.0,25.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DEN_PHI,4.0,0.0,29.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,856.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,814.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,657.0,10.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DET_CIN,644.0,0.0,0.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,576.0,11.0,4.0,-7.0,0.0,0.0,1.0,0.0,1.0,1,short
2025_05_DET_CIN,549.0,0.0,13.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,543.0,0.0,3.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,539.0,0.0,-4.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,492.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,420.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,378.0,8.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,337.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,256.0,4.0,-5.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,214.0,0.0,1.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,159.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,17.0,0.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,889.0,0.0,16.0,-7.0,0.0,1.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,739.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DET_CIN,728.0,9.0,4.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,689.0,2.0,-1.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,646.0,2.0,2.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,608.0,-1.0,-1.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,569.0,4.0,4.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,529.0,0.0,38.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,515.0,16.0,-2.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,436.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,396.0,0.0,-3.0,14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,334.0,0.0,11.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,330.0,0.0,28.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,321.0,0.0,39.0,-14.0,0.0,1.0,0.0,0.0,0.0,0,deep
2025_05_DET_CIN,277.0,0.0,-4.0,14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,273.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,145.0,7.0,7.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,120.0,25.0,17.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DET_CIN,88.0,9.0,4.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,69.0,7.0,7.0,-14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,63.0,-3.0,-3.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,47.0,10.0,9.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,857.0,0.0,10.0,-11.0,0.0,1.0,0.0,0.0,0.0,1,short
2025_05_DET_CIN,811.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,806.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,692.0,20.0,-3.0,11.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DET_CIN,607.0,0.0,8.0,-18.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,593.0,39.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,469.0,6.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,297.0,0.0,4.0,-25.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,257.0,15.0,15.0,-25.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,161.0,-2.0,-4.0,-25.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,122.0,4.0,3.0,-25.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,35.0,15.0,4.0,-25.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_DET_CIN,900.0,15.0,15.0,-25.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DET_CIN,885.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,669.0,4.0,1.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,631.0,64.0,42.0,-18.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_05_DET_CIN,617.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,582.0,26.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,319.0,12.0,12.0,11.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_DET_CIN,308.0,13.0,13.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,284.0,0.0,8.0,-18.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,280.0,0.0,-3.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,241.0,30.0,27.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_05_DET_CIN,216.0,5.0,-1.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_DET_CIN,187.0,0.0,2.0,-18.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_DET_CIN,185.0,2.0,2.0,-18.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_HOU_BAL,852.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,813.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_05_HOU_BAL,723.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_HOU_BAL,650.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,569.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_HOU_BAL,494.0,9.0,3.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,450.0,10.0,10.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,377.0,10.0,10.0,-7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_HOU_BAL,258.0,29.0,6.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,163.0,1.0,-4.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,112.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,900.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_HOU_BAL,895.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,830.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_HOU_BAL,673.0,0.0,13.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_HOU_BAL,562.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,384.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_05_HOU_BAL,340.0,10.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_05_HOU_BAL,293.0,5.0,-5.0,-14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_05_HOU_BAL,254.0,0.0,-2.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_05_HOU_BAL,164.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
